    1000	  549.00	     999	  199.80	    1000	    1000	       0
    1000	  528.00	    1000	  200.00	    1000	    1000	       0
     999	  539.00	    1002	  200.40	    1000	    1000	       0
    1000	  532.00	     999	  199.80	    1000	    1000	       0
    1000	  538.00	    1001	  200.20	    1000	    1000	       0
    1000	  536.00	    1000	  200.00	    1000	    1000	       0
    1000	  541.00	     999	  199.80	    1000	    1000	       0
    1000	  527.00	    1000	  200.00	    1000	    1000	       0
    1000	  529.00	    1000	  200.00	    1000	    1000	       0
    1000	  523.00	    1001	  200.20	    1000	    1000	       0
    1000	  550.00	     999	  199.80	    1000	    1000	       0
    1000	  542.00	    1000	  200.00	    1000	    1000	       0
    1000	  536.00	     998	  199.60	    1000	    1000	       0
    1000	  534.00	    1002	  200.40	    1000	    1000	       0
    1000	  539.00	    1000	  200.00	    1000	    1000	       0
    1000	  540.00	     999	  201.80	    1000	    1000	       0
     984	  541.00	     991	  198.20	    1000	    1000	       0
    1000	  534.00	     999	  199.80	    1000	    1000	       0
     990	  568.00	    1000	  200.00	    1000	    1000	       0
    1000	  564.00	    1001	  200.20	    1000	    1000	       0
    1000	  546.00	    1001	  200.20	    1000	    1000	       0
