       0	       0	 600000.00	    0.00	 34		  7
       0	       0	 600000.00	    0.00	 37		  7
       0	       0	     99.54	  187.50	 43		  7
       0	       0	 600000.00	    0.00	 34		  6
       0	       0	    113.85	  256.50	 45		  6
       0	       0	    191.57	  512.00	 51		  7
       0	       0	 600000.00	    0.00	 41		  8
       0	       0	    177.92	  382.00	 46		  6
       0	       0	 600000.00	    0.00	 41		  7
       0	       0	    148.45	  379.00	 62		 11
       0	       0	 600000.00	    0.00	 35		  5
       0	       0	    176.42	  413.50	 45		  6
       0	       0	 600000.00	    0.00	 40		  7
       0	       0	    172.72	  384.50	 45		  5
       0	       0	 600000.00	    0.00	 41		  6
     735	  461133	 600000.00	    0.00	 45		  7
       0	       0	    196.42	  367.50	 44		  6
       0	       0	     54.42	  359.00	 48		  8
       0	       0	 600000.00	    0.00	 49		  8
     778	  412907	 600000.00	    0.00	 35		  6
       0	       0	     95.52	  389.00	 47		  6
       0	       0	 600000.00	    0.00	 38		  6
       0	       0	     63.21	  421.50	 53		  8
       0	       0	 600000.00	    0.00	 41		  7
       0	       0	     78.34	  442.50	 55		  6
       0	       0	 600000.00	    0.00	 38		  6
       0	       0	    161.90	  509.50	 54		  6
       0	       0	 600000.00	    0.00	 37		  6
       0	       0	     80.12	  419.00	 49		  6
       0	       0	     98.67	  512.00	 49		  7
       0	       0	 600000.00	    0.00	 41		  6
       0	       0	     67.40	  424.00	 48		  6
       0	       0	 600000.00	    0.00	 39		  5
       0	       0	    175.81	  447.00	 43		  5
       0	       0	 600000.00	    0.00	 43		  6
       0	       0	    173.29	  500.50	 45		  6
       0	       0	 600000.00	    0.00	 48		  7
     893	  439805	 600000.00	    0.00	 39		  6
       0	       0	    125.65	  446.50	 49		  9
       0	       0	    185.72	  512.00	 51		  6
       0	       0	 600000.00	    0.00	 43		  7
       0	       0	     97.48	  361.00	 48		  6
       0	       0	 600000.00	    0.00	 34		  4
       0	       0	    168.73	  441.50	 44		  4
       0	       0	 600000.00	    0.00	 40		  4
       0	       0	    247.14	  489.00	 41		  5
       0	       0	 600000.00	    0.00	 44		  5
       0	       0	     54.77	  333.00	 42		  8
       0	       0	 600000.00	    0.00	 47		  8
       0	       0	     84.72	  465.00	 37		  5
       0	       0	 600000.00	    0.00	 45		  5
     769	  411112	 600000.00	    0.00	 37		  5
       0	       0	     85.20	  384.50	 50		  5
       0	       0	     74.61	  512.00	 42		  5
       0	       0	 600000.00	    0.00	 45		  5
       0	       0	     67.25	  424.50	 38		  4
       0	       0	 600000.00	    0.00	 44		  5
       0	       0	     78.08	  512.00	 39		  6
       0	       0	 600000.00	    0.00	 48		  6
       0	       0	     55.07	  325.00	 41		  6
       0	       0	 600000.00	    0.00	 45		  5
     772	  503495	 600000.00	    0.00	 37		  5
       0	       0	     68.53	  386.00	 48		  6
       0	       0	 600000.00	    0.00	 37		  5
       0	       0	     71.41	  472.50	 47		  4
       0	       0	 600000.00	    0.00	 33		  4
       0	       0	     62.93	  315.50	 43		  6
       0	       0	 600000.00	    0.00	 34		  4
       0	       0	     46.12	  276.00	 44		  4
       0	       0	 600000.00	    0.00	 32		  4
       0	       0	     57.79	  349.50	 46		  5
       0	       0	 600000.00	    0.00	 40		  6
       0	       0	     75.09	  469.50	 51		  5
       0	       0	 600000.00	    0.00	 35		  5
       0	       0	     81.47	  463.00	 51		  5
       0	       0	     79.41	  512.00	 42		  5
       0	       0	 600000.00	    0.00	 47		  6
       0	       0	     83.36	  512.00	 39		  4
       0	       0	 600000.00	    0.00	 44		  4
       0	       0	     63.54	  370.00	 37		  4
       0	       0	 600000.00	    0.00	 45		  4
       0	       0	     81.53	  512.00	 56		  7
       0	       0	 600000.00	    0.00	 39		  7
       0	       0	     78.60	  479.00	 53		  6
       0	       0	 600000.00	    0.00	 49		  8
       0	       0	     77.78	  512.00	 44		  7
       0	       0	 600000.00	    0.00	 42		  6
       0	       0	     43.41	  256.00	 40		  5
       0	       0	 600000.00	    0.00	 37		  4
       0	       0	     46.14	  267.50	 41		  4
       0	       0	 600000.00	    0.00	 39		  5
       0	       0	     61.73	  378.50	 39		  4
       0	       0	 600000.00	    0.00	 44		  5
       0	       0	     67.32	  379.50	 42		  5
       0	       0	 600000.00	    0.00	 46		  7
       0	       0	     89.44	  512.00	 43		  7
       0	       0	 600000.00	    0.00	 48		  6
       0	       0	     69.76	  414.00	 39		  5
       0	       0	 600000.00	    0.00	 42		  4
       0	       0	     53.63	  316.00	 36		  4
       0	       0	 600000.00	    0.00	 43		  4
       0	       0	     78.59	  512.00	 51		  4
       0	       0	 600000.00	    0.00	 35		  3
       0	       0	     70.46	  471.00	 49		  5
       0	       0	 600000.00	    0.00	 37		  6
       0	       0	     88.07	  443.50	 46		  5
       0	       0	 600000.00	    0.00	 38		  5
       0	       0	     85.32	  512.00	 50		  4
       0	       0	 600000.00	    0.00	 36		  4
       0	       0	     66.91	  443.00	 49		  4
       0	       0	 600000.00	    0.00	 35		  4
       0	       0	    148.31	  512.00	 52		  4
       0	       0	 600000.00	    0.00	 30		  4
       0	       0	     43.90	  266.00	 43		  6
       0	       0	 600000.00	    0.00	 33		  6
       0	       0	    269.76	  372.00	 53		  8
       0	       0	 600000.00	    0.00	 36		  5
       0	       0	     70.06	  404.50	 49		  5
       0	       0	 600000.00	    0.00	 37		  6
       0	       0	     67.73	  389.00	 52		  6
       0	       0	 600000.00	    0.00	 36		  5
       0	       0	     60.61	  356.00	 51		  6
       0	       0	 600000.00	    0.00	 39		  6
       0	       0	     76.02	  460.00	 54		  9
       0	       0	 600000.00	    0.00	 40		  8
       0	       0	     87.56	  433.00	 52		  6
       0	       0	 600000.00	    0.00	 41		  5
