       0	       0	 600000.00	    0.00	 37		  8
       0	       0	 600000.00	    0.00	 39		  6
       0	       0	    136.59	  283.50	 43		  5
       0	       0	 600000.00	    0.00	 33		  4
       0	       0	    214.33	  469.50	 47		  4
       0	       0	 600000.00	    0.00	 32		  4
       0	       0	     49.84	  276.00	 40		  4
       0	       0	     42.52	  351.50	 46		  5
       0	       0	     41.32	  240.50	 42		  4
       0	       0	     30.75	   82.00	 35		  6
       0	       0	 600000.00	    0.00	 33		  4
       0	       0	     90.76	  374.00	 44		  4
       0	       0	     18.00	  103.00	 34		  4
       0	       0	 600000.00	    0.00	 36		  5
       0	       0	    160.71	  592.00	 54		  5
       0	       0	     33.14	  151.50	 40		  4
       0	       0	 600000.00	    0.00	 35		  4
       0	       0	    192.28	  614.50	 53		  5
       0	       0	     53.03	  248.00	 41		  5
       0	       0	     88.20	   83.50	 39		  5
       0	       0	     89.86	  254.50	 42		  4
       0	       0	     88.07	  164.50	 37		  4
       0	       0	 600000.00	    0.00	 34		  4
       0	       0	     80.57	  247.50	 39		  4
       0	       0	 600000.00	    0.00	 32		  4
       0	       0	     87.96	  270.50	 42		  5
       0	       0	     23.99	  147.00	 42		  4
       0	       0	     49.48	  390.50	 47		  4
       0	       0	     22.67	  102.00	 37		  6
       0	       0	 600000.00	    0.00	 35		  5
       0	       0	    145.61	  425.00	 52		  5
       0	       0	     73.84	  415.00	 46		  4
       0	       0	     27.25	  253.50	 43		  5
       0	       0	     22.53	   86.50	 38		  4
       0	       0	     33.48	  157.50	 37		  4
       0	       0	     17.37	  117.50	 37		  4
       0	       0	     25.12	  118.00	 37		  4
       0	       0	     53.24	  285.00	 43		  5
       0	       0	     18.71	  112.00	 40		  6
       0	       0	 600000.00	    0.00	 35		  4
       0	       0	    143.89	  625.00	 54		  4
       0	       0	     19.72	  205.00	 41		  4
       0	       0	     24.71	  135.50	 39		  4
       0	       0	     24.27	  145.50	 41		  4
       0	       0	 600000.00	    0.00	 37		  4
       0	       0	    136.66	  484.50	 47		  4
       0	       0	 600000.00	    0.00	 36		  4
       0	       0	    149.85	  506.00	 52		  7
       0	       0	     53.99	  357.00	 48		  5
       0	       0	     16.35	   93.50	 40		  4
       0	       0	     55.13	  253.00	 40		  4
       0	       0	 600000.00	    0.00	 35		  4
       0	       0	     88.99	  362.00	 42		  4
       0	       0	     42.94	  255.50	 42		  4
     177	   59047	     34.66	   54.50	 37		  4
       0	       0	     17.20	  176.00	 38		  4
       0	       0	     27.64	  211.00	 42		  5
       0	       0	     16.38	  101.00	 37		  6
